LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_AMT1,BILL_AMT1,PAY_1,PAY_AMT2,BILL_AMT2,PAY_2,PAY_AMT3,BILL_AMT3,PAY_3,PAY_AMT4,BILL_AMT4,PAY_4,PAY_AMT5,BILL_AMT5,PAY_5,PAY_AMT6,BILL_AMT6,PAY_6,default
353840,1,2,2,41,1926,41488,2,3556,34031,-1,3067,44189,0,4564,49736,-1,3166,6630,0,7863,46757,0,0
19498,2,3,1,33,576,34553,7,5791,53477,0,2047,43537,0,987,45775,0,14212,45029,8,9155,49653,0,1
128037,2,3,1,26,632,36955,3,469,30354,0,6759,42161,2,3204,2931,4,1003,57050,4,172,35413,1,0
4111,1,2,1,43,1857,81018,1,10310,63995,3,5251,33469,0,1444,69451,2,1142,-9760,3,4394,65937,2,1
51990,1,4,2,52,191,32790,-1,206,25062,3,17320,70352,0,1103,-3446,3,588,47965,1,11162,50947,1,0
72625,2,2,2,42,3581,1311,-1,9748,54116,0,3984,84726,3,7939,8962,0,597,17433,0,4193,25544,3,0
86903,2,5,1,31,1202,60316,0,140,26671,0,17128,68957,0,6140,38501,-1,10337,11629,1,4435,15370,8,0
274789,2,3,2,25,3662,60159,8,833,50969,0,1719,40428,0,1437,45919,-1,4663,34216,1,27038,68997,4,0
111550,2,3,1,36,758,421,0,8055,19707,3,10005,39050,2,2682,34354,1,13673,16903,4,11410,62268,4,0
65638,2,4,1,43,2809,25982,3,9836,39517,1,2161,61855,8,837,29160,1,10895,4599,8,5034,45596,0,1
165902,2,4,2,31,4555,48716,2,20161,66441,0,8295,24847,-1,273,38355,0,1787,42164,6,3610,14030,5,0
300644,1,2,1,32,320,50484,2,614,42300,-1,13017,74206,3,4400,50543,0,5126,39113,3,1065,34013,8,1
2231,1,2,2,63,2543,39905,6,3737,63661,0,4880,55828,0,2259,17069,1,2385,5640,1,9293,50437,1,1
404677,1,5,1,45,1801,40356,0,401,39474,0,6519,34405,0,1161,17714,2,10444,11860,3,1682,21475,3,0
9006,1,2,1,46,1374,21228,1,850,29899,2,15927,45638,1,608,22689,3,6626,49299,3,32,77675,1,0
168409,2,1,2,21,4638,-7996,4,958,43439,0,2351,52537,2,5697,66401,2,658,50569,0,288,15898,8,1
32896,1,3,2,27,4440,80990,1,327,52367,4,3582,31449,5,1583,47458,-1,1460,-12922,3,1095,16441,2,1
14177,1,4,1,35,4980,20626,0,11173,1889,2,11428,60687,0,11896,51447,1,5358,14729,5,8397,44467,1,0
57956,2,4,2,24,865,43530,0,675,50445,0,5586,65456,2,1070,71820,-1,1412,38347,3,18352,65211,0,0
103270,1,5,2,51,1682,36823,3,4962,21203,2,10341,34747,0,1397,55748,1,3818,48462,2,6305,-10637,3,0
47957,2,3,2,49,1176,57943,-1,4914,16231,0,4815,30486,5,9543,43128,0,1400,48216,0,909,23094,0,0
5611,2,2,1,29,3888,42297,5,1107,50771,0,6730,37891,0,4248,71166,0,5736,52059,2,10013,-14694,2,0
91494,2,3,2,52,3090,43068,-1,32224,66770,7,65,16863,2,573,20566,1,389,25592,2,8304,66194,0,0
232691,2,4,2,34,2004,-12686,2,2133,44328,1,2075,6648,0,3986,34693,0,6386,43557,0,9448,23166,2,0
48323,2,1,1,60,7709,23333,2,11774,12891,-1,7357,31334,7,1841,63125,3,2054,32122,0,999,73282,-1,0
24377,1,2,2,36,493,54892,1,14810,26588,0,2587,20800,-1,6676,-3879,0,3021,28790,1,3631,5768,0,0
58443,1,1,3,40,18423,53093,1,14878,31634,0,2253,75414,0,404,24064,0,3304,9768,5,4922,18641,2,0
4957,1,3,2,48,619,20966,4,6988,43921,0,15136,30875,2,12498,55791,3,1080,45947,3,5662,32612,1,1
171751,2,4,2,47,7415,8439,2,1463,38562,-1,4020,49114,4,3252,42131,0,14250,7015,0,5775,49093,1,0
175066,1,3,2,40,2296,42531,3,642,49904,0,1069,27435,8,6626,50276,-1,0,16589,0,67,41013,-1,0
88673,1,6,2,33,10022,-18135,0,4218,59999,2,3195,75644,0,6098,1671,0,2332,53729,1,16063,26943,4,0
43556,1,1,2,40,385,17026,-1,2231,46894,3,3656,36121,0,981,23180,3,687,36681,3,4328,-8949,2,0
160835,1,5,2,26,2347,75203,-1,8890,57961,0,22428,15126,4,10605,52983,1,2230,61030,2,1079,34385,1,0
80897,2,4,2,36,2043,68901,0,6832,34605,1,6333,53405,-1,1324,21960,1,548,33270,4,7266,35997,7,0
174831,1,2,1,23,24922,49744,2,1618,105918,-1,3663,45188,2,1057,56496,-1,2379,28890,0,277,30176,1,0
99820,2,6,1,21,21184,46146,1,85,51063,-1,2828,64061,1,3676,45749,2,1077,62939,1,903,66713,3,0
153435,2,2,2,35,1052,996,3,1354,53680,1,12354,36917,2,20849,16559,0,4034,31995,0,2526,34717,0,0
91270,1,4,1,47,4970,25186,0,4186,75153,3,5191,42157,1,1879,46910,2,60,45624,3,4141,68918,0,0
53467,2,4,2,44,3834,34096,0,411,41763,-1,2200,9852,2,16684,54979,1,3527,36753,1,2703,50071,2,0
316879,2,4,3,34,838,25611,4,5368,27089,1,3123,56709,2,2855,47229,1,1661,42404,1,1809,51031,2,0
77895,2,3,2,52,918,32995,6,5569,66128,8,1629,41254,2,8999,50740,1,1939,35571,3,6677,57085,-1,1
92909,2,2,3,29,22665,65984,5,927,67302,2,16148,37516,2,3774,5425,0,2190,57558,2,33,47276,-1,0
24908,2,3,2,21,3014,29163,3,4535,43070,0,6052,35414,1,1148,85100,0,5288,41361,1,5672,32125,0,0
98256,2,2,1,21,672,33181,2,4669,75192,0,2490,34354,2,10601,96416,1,7089,33356,0,14964,49640,1,0
84771,2,4,2,23,1209,54790,5,3250,38334,6,1011,56980,3,373,68574,3,2000,45080,2,815,57350,3,1
20436,1,4,1,43,1562,11610,2,15314,58645,0,974,21488,3,5740,42311,7,12950,9040,6,9680,50214,0,1
6143,1,5,1,28,3576,23195,7,572,70310,1,3247,54869,4,8882,31901,1,6856,60253,1,1024,10359,0,1
92724,2,1,1,39,2043,25245,-1,2609,41966,0,3151,7893,0,8919,32323,-1,2586,9869,-1,2731,56194,1,0
144262,2,4,1,51,3034,41111,5,10724,49135,1,2704,1668,2,5325,55678,7,514,26725,4,18452,54845,-1,1
74108,1,5,1,23,910,33100,1,2441,60520,0,9546,68214,6,1445,61380,1,4108,30949,0,7725,56900,0,0
25718,1,4,1,39,1978,33733,0,2763,32676,2,19359,19542,0,3792,27007,0,4756,44986,5,2226,33697,1,0
109817,1,2,2,40,364,26702,0,5517,23716,0,2191,42115,3,4964,39569,8,732,72405,3,2148,25161,7,1
8349,1,1,2,26,11023,18583,4,5476,66659,2,1745,34639,0,11022,65138,0,9553,60625,2,1943,39213,0,0
58309,2,1,1,48,1107,52182,1,115,46135,0,7350,46883,0,869,37949,2,2401,10554,3,2251,58782,4,0
17836,2,3,1,32,7071,33243,8,3041,29888,0,2987,41027,1,3126,42238,0,826,22282,0,18623,11066,8,1
20390,1,3,2,31,2150,52380,0,2028,41882,2,1226,60860,3,2025,67531,2,3679,12010,4,2083,40670,3,1
22601,1,6,2,56,3216,17767,1,4940,50170,7,997,11416,0,2790,64310,8,2741,14001,1,2944,171,1,1
48891,1,2,3,40,1721,26695,0,4056,8614,4,1646,53418,0,1010,56097,8,5138,28197,0,1192,11714,3,1
5250,1,2,1,44,5960,35576,1,5261,54319,-1,6,38973,0,1225,18618,0,947,66194,0,5090,61738,-1,0
50715,2,3,2,48,9307,37442,2,5303,48168,1,14187,9354,0,7345,18864,3,104,35086,3,8940,45301,4,0
71684,1,4,2,28,1686,55087,2,1470,73101,2,2812,29401,2,3254,25285,2,3235,37683,3,1684,17561,1,0
66028,1,5,2,47,1386,31389,-1,1414,35620,1,432,7922,0,3609,29561,3,855,44577,4,1196,52810,1,0
48253,1,4,1,29,5719,54934,-1,2312,67542,2,901,6535,6,11388,44319,0,850,21209,0,3001,27705,2,0
182726,2,3,1,29,1085,47498,-1,1385,39107,8,1952,31267,0,1372,38137,1,5664,38584,5,5772,48366,6,1
15703,2,3,1,32,5106,37862,4,5741,42783,0,4011,63726,1,1996,36768,0,1497,44935,1,2609,48766,0,0
70460,2,4,1,28,495,20974,0,4617,45619,3,6082,46252,1,1845,34841,3,9162,89182,8,799,53414,1,0
6404,1,3,2,43,4839,55137,0,1219,81865,-1,1839,65987,7,5382,22452,3,3615,58478,1,994,58063,2,1
7381,1,2,2,37,3601,21473,1,10775,15210,4,15804,41519,1,4132,30775,0,4683,72919,0,1694,36010,2,0
85300,1,2,2,30,604,39574,3,3087,49901,3,7142,70995,1,3188,88671,1,1934,40579,-1,8995,35425,0,0
83475,2,1,2,41,5236,38921,-1,679,40844,1,8737,68931,3,5512,53984,0,1266,50569,2,3558,66871,-1,0
210400,2,4,2,32,2957,35858,0,1197,39429,3,1955,21000,0,3307,40400,-1,865,45231,-1,4431,22454,0,0
81615,1,2,1,31,1223,32213,2,3881,51660,2,2397,41420,-1,8462,9991,2,6139,4227,3,1123,50256,-1,0
321366,1,2,3,35,2180,23558,7,2065,62120,1,3861,25551,1,2640,20191,3,5841,-9247,0,5313,26743,-1,0
4992,2,2,2,39,3387,7661,2,9526,50632,6,3004,37103,1,11064,39154,5,3393,17503,2,9125,41019,0,1
10314,1,3,1,38,480,68076,0,3413,64704,0,1504,73164,0,637,67191,2,7600,64869,1,1116,75435,2,0
4506,1,2,1,31,15804,30165,1,12342,34980,8,29518,27167,1,493,44581,3,8112,32098,2,301,15354,0,1
20490,1,3,2,43,5476,37437,8,536,39028,0,9431,16276,2,5331,44311,1,2918,55569,-1,5453,11316,0,0
77929,2,1,2,32,540,37315,1,5522,19982,1,1358,17599,8,2469,62200,4,5265,66092,0,8460,68211,2,1
103725,1,2,1,28,8654,61912,0,10848,79658,0,11146,32090,2,3041,20574,3,12158,14335,4,5764,44822,1,0
4665,1,3,2,21,1947,78663,0,1733,36265,0,4420,114907,1,5953,68123,0,424,69517,1,2796,25912,1,1
291823,1,2,2,44,4541,43196,7,729,34055,2,63,69456,-1,1207,32331,1,61,16751,1,5299,37438,2,0
184620,1,2,2,35,1622,36859,2,3049,52133,-1,2124,-17459,0,224,63162,-1,3206,35872,1,28935,35996,0,0
35184,2,1,1,37,6610,17530,2,16264,62141,6,130,39283,0,2889,73402,0,2015,18404,5,4885,34341,-1,0
8032,2,4,1,45,6418,11128,0,5018,26158,0,459,27420,1,11255,21854,6,455,44741,0,3755,67087,1,0
18619,2,3,3,30,4015,4520,1,5163,63733,0,986,59726,3,2995,40000,-1,811,36762,3,3880,21797,0,0
13575,1,2,2,21,1378,24083,0,5566,33933,4,3312,16419,3,4242,55782,0,1488,55940,-1,3165,35576,3,0
13157,2,1,1,35,1463,-1817,0,202,68612,3,2400,19271,3,1168,34266,0,523,59993,4,5821,18476,-1,0
73097,1,6,1,38,2413,61576,4,2949,29181,2,806,28570,0,3118,34823,2,1921,71603,5,9314,35804,3,1
28216,2,3,1,32,783,48461,0,403,54708,0,2508,26165,0,3275,32032,0,712,55035,3,6379,26914,2,0
44338,1,3,1,49,2059,34967,0,1897,40854,3,1814,53030,0,1340,2788,-1,4900,56296,0,1276,46292,0,0
455688,2,4,2,21,5765,62187,6,8618,17472,0,2639,33308,4,894,61149,6,5963,31036,0,2283,37098,2,1
115300,2,4,3,46,8884,18576,0,5339,11680,8,945,60064,2,2155,19806,4,7469,36440,1,4469,51666,1,1
297555,2,4,1,42,2021,23600,2,27099,25140,2,4704,23793,-1,198,-5785,0,10192,46279,2,24921,66852,0,0
15380,1,3,1,39,1330,1324,2,944,59851,3,227,57315,0,910,60937,0,15,15183,3,355,16521,5,0
48149,1,3,2,21,8938,55487,5,2529,1136,2,2454,16859,0,6571,49696,2,970,62465,1,1044,42890,0,0
80907,1,1,1,47,11068,23793,3,8294,46678,1,11263,52295,7,5236,13638,4,8427,37324,1,7451,8311,0,1
7986,2,5,3,24,2638,40313,2,1214,44937,2,2720,30002,0,1875,61724,8,154,43886,6,1067,41076,1,1
419,1,3,2,29,136,60051,0,834,6354,1,2908,57832,1,4005,53309,0,5474,9635,-1,5582,51014,2,1
110997,1,2,3,33,5936,67417,1,2789,24062,-1,352,-8818,0,8841,40006,2,996,32725,0,25874,33437,0,0
102671,1,5,1,39,7663,39417,6,2420,24024,0,4648,24334,1,9136,32992,1,3530,57253,1,5119,47849,4,0
52897,1,5,1,41,90,47684,-1,19611,41053,0,13775,63366,8,5312,37552,0,16391,48389,2,3260,46361,1,0
67264,1,6,1,43,4519,21922,3,3046,69326,2,1723,35963,0,662,44129,3,5230,56591,-1,8938,51651,0,0
53690,1,4,1,43,4438,73667,0,9864,61499,1,2498,5974,0,889,24227,3,2296,33253,4,7387,15952,1,0
2429,2,6,1,37,2379,36676,0,10944,32793,2,4435,25860,0,1724,62360,7,5839,42578,0,6204,61726,0,1
40852,2,2,3,39,6926,41605,0,859,23411,3,489,47671,0,5554,51112,-1,27,37924,0,623,33592,0,0
19489,1,4,2,24,2794,31862,-1,6281,8832,1,15007,23781,2,1492,37299,0,15028,53289,1,4995,6936,0,0
10361,2,4,2,27,5647,63984,8,1625,32427,0,3151,63221,0,3122,74861,3,2111,45216,0,66,21630,1,1
314007,2,2,1,43,3639,43991,4,497,22024,-1,611,61702,1,8729,33968,0,19589,32343,0,290,14827,-1,0
91469,1,1,2,43,1428,55218,1,10385,39277,0,2041,53354,2,11117,70985,1,5641,-11202,4,196,29276,7,1
130436,1,6,2,42,4663,47079,2,1729,40034,-1,2340,60616,-1,9117,45853,2,1693,43410,3,576,22800,-1,0
37886,2,2,1,29,6676,35591,1,2118,30488,0,2118,29696,2,618,55151,1,4776,6439,0,2832,9383,6,0
49946,1,4,3,44,18230,58589,3,1957,30907,2,5908,69742,1,12081,32657,-1,2392,53782,1,14614,6555,0,0
27039,2,1,1,23,2391,46906,3,1117,26124,0,2119,61512,-1,5762,2606,2,5147,56638,1,389,39527,1,0
10199,2,1,1,45,333,20780,0,2850,29750,-1,1956,37422,0,4821,49585,0,7818,-5689,1,6388,68436,1,0
19727,2,3,1,32,22102,20215,1,2795,68718,8,1943,7470,1,1422,16241,7,3181,45990,0,3539,42692,0,1
159708,1,2,2,51,4888,42976,2,2627,50356,8,7521,-7334,0,13171,27746,2,1255,45498,1,1613,28100,0,0
113179,2,3,2,21,14635,58149,8,12402,50627,2,1843,59793,1,87,41516,3,19937,47521,3,1905,18804,0,1
79170,1,3,1,52,548,72788,2,2075,60238,0,70,7778,2,428,27164,7,2660,15354,2,115,14429,0,0
64452,1,1,1,31,2093,4455,4,154,58470,3,2274,21573,0,834,39365,-1,970,49537,7,6026,34743,2,1
255662,1,2,1,31,718,40513,3,982,68495,1,1630,49541,2,5923,43991,0,6720,14816,0,529,36029,1,0
7551,1,2,1,36,9024,49792,1,6391,51768,0,11985,14004,3,4875,10515,3,5325,53803,2,176,51033,4,1
32933,1,2,1,28,10615,45913,4,4468,44102,1,3249,88686,-1,14472,45483,4,8480,48676,6,3158,32861,0,1
43068,2,4,1,34,3478,60186,0,15155,28184,-1,1336,44748,0,2146,27575,-1,8,33400,-1,3244,67772,0,0
152521,1,3,1,27,1032,53110,0,5927,23516,8,19972,69561,0,2135,18638,6,2133,48495,1,5317,14113,3,1
489480,1,1,2,27,679,20289,3,1079,57645,3,1416,60851,1,5536,-27,1,1888,21060,8,6128,17512,3,1
27531,1,3,2,39,4435,19704,0,642,37778,0,7198,-10759,2,956,8912,1,12874,28827,-1,3554,48207,2,0
207391,1,1,2,25,3529,46249,0,3677,12802,1,5242,54889,0,3118,40479,4,2151,63280,0,6155,30217,0,0
177562,1,2,1,27,5933,59810,2,5472,-1860,0,3101,39677,0,77,40849,0,3745,62492,-1,1439,28808,4,0
25445,2,2,1,21,1820,42868,1,905,82952,4,2602,38750,2,4482,50367,1,17,18049,1,775,24353,0,0
50971,1,4,1,29,2573,8441,6,4602,20281,0,10293,39492,2,7662,74314,0,8255,27617,4,13402,12291,0,0
52707,1,5,1,48,107,19056,7,10013,26275,-1,3222,61094,1,1139,67122,0,605,28890,0,2336,-2055,0,0
382679,2,4,1,26,4709,53830,1,6501,64561,0,2352,72907,1,1834,59915,0,10699,41241,0,471,26570,0,0
19953,1,2,2,27,2750,33027,1,5456,15828,0,2186,16157,0,706,63728,0,6642,37318,1,8775,17279,-1,0
160523,2,2,3,36,12613,42359,2,7787,50628,6,1613,41546,0,4781,43616,1,4064,65836,0,4747,45917,1,0
40675,2,3,1,31,5133,61308,1,549,76439,5,2629,68038,0,4150,43254,1,6913,70678,3,4481,38889,0,0
131256,2,4,1,57,2543,15955,0,1139,82276,0,638,35851,2,8754,70745,1,7872,76065,0,711,27039,0,0
54474,2,6,3,33,1529,31715,2,194,31051,-1,336,44059,1,17590,44328,0,6966,83188,5,7081,29759,2,0
86360,1,2,1,38,11784,29542,2,783,39759,1,3898,44345,2,20565,44755,0,5407,8404,3,1138,61840,0,0
178743,1,1,2,44,81,47108,0,12219,32072,3,3028,82295,1,566,63314,0,10630,36220,-1,214,23612,2,0
163048,2,3,3,44,1979,55457,3,1256,39640,0,952,54967,1,4027,34469,0,2749,26123,0,878,58774,3,0
201307,2,4,3,37,14368,10394,2,5424,65965,1,564,81412,0,7795,37309,0,4175,22043,5,6029,67066,2,0
6146,1,4,1,33,5307,39889,0,5881,12013,0,773,74871,0,5379,12773,-1,17430,68175,4,7831,45833,-1,0
117781,2,3,1,55,3804,57386,2,5182,52959,0,1893,35459,4,11364,30748,-1,2328,48415,1,1415,32366,0,0
15080,2,6,1,34,1137,2904,0,4036,36090,3,3002,46015,1,2914,33405,1,6949,8217,1,1891,36043,-1,0
53754,2,3,2,30,8960,38712,0,3328,67370,1,1074,81043,1,2785,34534,0,2486,91870,-1,888,55394,0,0
79537,1,5,3,28,1142,15684,3,2722,66308,1,7045,17165,-1,132,56209,0,3176,3691,3,3014,33152,3,0
51540,2,6,2,21,1426,27168,5,12438,31857,3,1074,55222,2,78,19825,0,2044,32922,-1,1242,87823,3,0
73316,1,4,2,43,1065,-10100,0,47,37784,3,662,55423,2,5898,69782,-1,830,41756,2,20709,24202,0,0
566253,1,2,2,21,860,67854,5,274,57855,0,26065,34471,2,3188,-1203,0,17914,17370,0,7282,53972,2,0
14527,1,2,2,34,15321,32883,0,3391,59666,1,2968,32391,-1,5397,51963,3,2964,51002,1,4545,58827,4,0
112533,2,3,2,32,4606,23856,0,2006,-9449,3,931,35135,0,1360,56332,0,1637,27647,0,6388,7163,4,0
50418,2,3,2,57,5078,46565,-1,2623,57791,1,11247,54048,0,9942,53839,0,5196,56460,1,913,44179,3,0
14272,1,4,2,21,15431,19153,0,30707,72929,2,1313,69459,3,11658,61911,0,587,47979,1,6805,33883,0,0
17285,1,2,1,25,1310,17255,0,7461,45112,0,12990,54780,8,5427,35767,8,3919,-10084,0,2125,33586,8,1
298129,1,2,2,33,29,70206,5,10494,59003,-1,633,14844,1,1627,65060,0,4267,8994,0,3170,59987,2,0
211694,2,4,1,33,4567,76173,0,2298,65575,0,9219,70117,1,1217,26184,5,1090,56974,0,10826,35641,2,0
237560,2,1,1,29,3544,28158,0,1369,44431,1,1018,63858,-1,4910,27861,-1,16046,48081,2,14430,68751,5,0
477155,1,2,2,34,3247,61347,2,7304,56284,0,13930,35087,-1,14132,81380,4,4515,19479,-1,7317,14835,0,0
23359,1,2,2,22,319,47120,0,8240,40253,4,4269,26910,-1,4315,43536,1,1259,26614,2,7296,16640,1,0
43918,2,3,3,38,3029,11723,2,3991,38956,1,1053,21836,2,9141,59035,2,8961,38242,8,6823,33813,1,1
110629,1,2,1,21,1695,21437,1,11314,26769,2,9315,61486,0,4166,49922,0,1833,-502,4,4922,27529,0,0
66126,2,4,2,34,1604,71021,0,17105,43460,2,2476,2412,3,5613,54466,4,6544,85430,0,1087,23471,0,0
54195,2,3,1,28,1257,11464,2,3184,77737,1,6599,61977,1,4194,-105,1,4949,20392,0,4438,-5947,2,0
44287,1,5,3,45,2021,85619,-1,1259,21950,3,5156,30973,3,4282,47526,2,869,40615,7,291,60806,-1,0
90086,1,3,1,52,2178,28572,0,3639,52337,3,6263,45698,4,6720,40315,1,496,73413,1,155,47287,1,0
85706,2,2,2,31,1846,71616,0,22797,46419,0,2105,-28427,4,2522,59466,0,4676,36317,0,9100,50278,2,0
17609,2,2,2,48,19257,33888,1,1733,69496,-1,13970,4533,1,11716,24085,3,5517,46440,0,3888,24523,2,0
63816,2,1,1,31,13495,55998,2,4806,73257,8,4102,26412,3,9956,63865,0,702,20860,0,82,50984,5,1
80625,2,3,3,25,4272,67900,1,5920,21514,2,403,21752,2,6460,15871,0,948,29033,2,1592,83502,1,0
84463,2,2,2,52,19831,67799,1,1203,28515,2,345,55168,0,6801,30965,2,256,21496,0,5743,51590,0,0
23585,1,2,1,40,23663,28312,1,4439,29608,3,6701,46064,0,2665,8434,-1,722,65593,0,14013,40091,3,0
135584,2,3,1,35,2199,22852,0,1888,30316,2,9484,78681,7,8934,18388,6,4434,26653,0,9292,42039,1,1
2552,2,2,1,41,2945,38375,6,9627,32031,1,5941,50266,3,13486,40138,0,1119,25137,5,2945,64653,3,1
43824,2,2,1,37,15978,13990,7,6272,46941,8,1625,26998,0,7927,67368,2,1703,22773,1,1681,17012,0,1
151509,1,4,2,34,4690,44785,1,8751,22972,2,1280,64466,0,713,40699,2,4051,47649,3,1856,37789,-1,0
82986,1,5,3,21,1197,23584,-1,1113,25784,3,4167,30738,0,7723,14321,2,2673,51629,2,6614,40666,0,0
30267,2,2,1,32,5845,61654,1,175,24188,1,1095,29590,0,3123,-2217,1,9328,44,6,8159,47466,0,0
118728,2,2,1,41,1151,28597,0,9503,49852,5,2382,40042,5,4691,53472,0,4232,41356,2,2274,25393,2,0
83792,1,6,2,33,2072,5154,1,2444,38724,2,4953,72383,1,23642,26852,8,708,46029,0,4875,190,1,0
159083,1,1,1,44,1291,68018,0,990,35173,2,1676,61021,0,2226,29525,3,2425,68102,0,6844,41176,0,0
132812,1,6,1,38,1405,43667,2,481,23162,-1,2353,60397,0,2142,61533,1,1497,15524,2,9344,87323,-1,0
94188,1,1,1,26,23,40582,-1,3633,7918,2,2235,79210,4,1526,37302,0,1498,17575,0,5121,48543,0,0
66977,2,4,2,21,10630,61887,7,813,72630,0,3085,59923,7,679,34027,4,1481,52830,3,9986,16678,5,1
14292,1,2,2,33,1754,57431,0,4181,34225,2,5609,15430,0,920,43231,2,2709,38777,4,1653,30102,0,0
30290,2,5,2,29,451,24762,2,6497,94209,1,7624,50766,2,3610,69638,0,708,67574,1,5999,34638,1,0
54317,2,2,1,38,455,31004,5,3829,55455,0,5469,72463,7,12028,45080,0,1454,62026,0,2571,71593,3,1
91454,1,3,2,27,4059,17740,0,11701,76585,1,132,9635,1,8301,-3186,1,6044,45586,0,13199,37369,0,0
72094,1,1,2,28,24752,10710,6,845,59869,1,11357,39692,1,1007,23640,1,8785,38674,6,1234,61940,3,1
33993,1,2,2,45,783,51571,0,3405,43170,3,4351,18642,1,4124,34309,1,69,36851,1,7740,43967,0,0
648,1,4,1,36,524,47843,7,890,28046,1,12644,42569,-1,9384,57268,1,435,39400,2,13416,41630,1,1
68565,2,3,2,27,2883,55216,8,10433,20463,1,16603,62704,0,3877,15147,0,9656,41216,0,5735,19934,0,0
33634,2,5,2,35,4142,65632,0,13458,62393,2,3154,66854,2,12119,42976,0,1208,68427,1,7779,55924,1,0
132654,2,3,1,48,1743,55489,3,2554,45300,2,12406,36316,7,11923,38363,1,1871,-740,3,10864,29134,0,1
2423,1,4,1,37,1801,57269,0,1824,52330,8,2273,53227,1,2140,60330,-1,2055,31610,1,1851,62518,3,1
87906,2,3,3,40,2762,-1559,0,1637,56292,0,1508,9918,0,10354,20061,0,10044,44095,0,664,40559,1,0
283828,1,6,2,27,1885,33860,-1,9820,47119,2,382,5030,1,4398,43345,0,888,27943,2,13783,38126,5,0
19165,2,6,3,45,12345,59291,0,5735,30562,0,3005,62391,1,3268,70662,0,8370,34278,8,191,25187,2,0
63799,1,2,2,58,214,16635,2,10626,60254,3,5834,-20529,0,7441,57978,0,3152,31176,2,3314,30631,3,0
9587,2,4,2,27,1336,41833,1,625,36036,3,18825,26253,0,7794,51985,0,7643,66065,1,1946,30815,4,0
98264,2,4,1,23,8265,50389,3,3231,41811,2,3683,53538,1,5626,33789,0,5824,31537,4,4043,40908,1,0
79968,1,2,1,36,8977,48857,0,5637,54347,0,6630,44412,0,8327,43027,0,6585,25582,1,22696,71723,2,0
52317,2,3,3,43,591,47375,7,11369,38820,8,11323,-16724,0,15123,37743,0,604,55610,1,234,11139,1,1
73684,2,1,1,34,18203,51978,-1,2406,3643,6,3917,50513,0,10321,57131,4,1846,29302,1,7340,42633,-1,0
226890,1,4,1,24,5910,43614,-1,1877,60811,0,912,22774,2,385,50529,1,1288,36633,0,124,75510,2,0
21852,1,2,2,33,1591,10741,2,12207,65098,1,9426,42416,1,9486,27449,1,672,17865,-1,1513,16430,8,0
2282,1,1,2,40,3044,50139,4,243,3377,4,4268,27520,1,7605,74908,0,5097,31884,0,6113,31703,4,1
197807,1,3,1,30,1762,45694,3,3265,19134,1,7104,26156,-1,13068,64087,4,5939,39302,2,1606,57189,-1,0
86065,1,3,1,41,812,11005,1,3068,80477,1,5371,4007,0,6727,22668,3,762,14701,1,4717,15854,6,0
221327,2,4,1,46,1720,67594,0,789,44640,2,314,32819,0,10512,33122,-1,7316,37997,4,17026,70315,0,0
90868,1,6,1,37,4338,50676,-1,2512,40071,2,926,64723,-1,51,36831,2,1690,50264,0,10386,65152,-1,0
166157,2,3,2,34,8742,12393,1,6411,31472,1,1686,31547,0,19039,56325,0,2364,168,0,9049,45380,-1,0
56154,2,1,1,43,2259,23655,1,2285,19385,1,1675,32456,0,1059,23817,1,24994,26954,2,1075,-19131,1,0
138573,1,4,2,26,2137,28718,0,1852,36111,1,9137,25909,2,9983,26616,4,1065,91080,3,1585,30354,0,0
244232,2,3,2,25,3155,28704,1,7613,59488,4,4559,14277,2,13268,57567,6,628,35908,2,7746,59825,0,1
84891,2,3,2,32,5171,45861,2,22421,39686,4,435,20044,0,11,51173,0,1563,62775,1,6555,32661,-1,0
19940,1,2,1,30,6963,20472,2,7555,52205,3,2448,44431,0,12248,1030,6,13426,39448,4,1721,40182,0,1
31306,2,3,2,26,1978,62562,0,9365,75314,1,4063,89184,0,8836,53151,-1,639,33400,2,2801,80552,0,0
22145,1,2,1,53,4413,60916,1,14025,28390,3,1448,59510,0,12781,10514,5,4784,58667,3,5228,46404,2,1
28350,1,4,1,56,2466,52386,0,8091,46057,0,203,52400,0,973,27307,3,7877,63941,5,3727,44665,0,0
36588,1,3,2,31,6300,40884,0,19649,60087,2,2392,79829,-1,7512,32703,5,12779,22153,1,3045,32451,1,0
80998,2,4,1,35,899,58748,3,6877,21341,1,3091,49358,1,3342,30614,0,3250,18046,1,527,71475,3,0
88671,2,3,2,33,1484,34481,2,5416,43561,0,11757,61492,4,1489,27012,6,3059,12633,2,2854,60576,0,0
55599,2,2,1,46,2776,25510,3,5910,77446,1,11949,44278,1,7056,19244,3,8789,22435,8,24244,30471,0,1
95560,2,4,1,48,11009,63802,0,11517,33194,3,3469,49040,-1,3205,50248,0,1089,62724,3,2092,25543,0,0
8509,1,3,3,21,4258,46350,5,5744,61366,5,3188,11829,1,11507,7738,0,3100,40623,-1,5920,23684,2,1
9188,2,2,2,39,16818,26318,0,7160,37177,0,5115,33800,1,6201,29366,0,5076,63679,1,3524,30786,0,0
18853,1,3,2,21,545,31645,4,1216,75991,1,1492,28761,5,749,55821,1,6021,19331,4,7916,24474,2,1
72997,2,2,2,52,3082,25271,0,12189,7090,1,1682,27700,0,1443,47949,0,593,19940,-1,6897,42420,2,0
